Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2018-08-09,37.2,37.25,36.45,36.9,36.95,22345.0,114.0,825698.0,11648.0,52.13,0.8,-0.3
2018-08-10,38.0,38.6,37.3,37.4,37.88,70306.0,497.0,2663476.0,37416.0,53.22,1.3,-0.6
2018-08-13,37.1,37.55,36.6,36.95,37.21,25521.0,155.0,949740.0,20619.0,80.79,0.95,-0.15
2018-08-14,37.0,37.0,35.9,36.3,36.2,11195.0,85.0,405224.0,6565.0,58.64,1.1,-0.7
2018-08-16,36.1,37.0,35.95,36.3,36.17,4212.0,58.0,152349.0,2173.0,51.59,1.05,0.2
2018-08-17,36.95,36.95,36.05,36.45,36.42,10993.0,94.0,400407.0,6968.0,63.39,0.9,-0.5
2018-08-20,36.55,37.2,36.2,36.85,36.56,22005.0,155.0,804535.0,12397.0,56.34,1.0,0.3
2018-08-21,36.55,40.35,36.55,38.75,38.7,46576.0,335.0,1802616.0,24249.0,52.06,3.8,2.2
2018-08-23,39.25,39.25,37.65,38.9,38.5,37500.0,313.0,1443786.0,22954.0,61.21,1.6,-0.35
2018-08-24,38.8,39.9,37.0,39.15,38.71,47093.0,318.0,1822781.0,9813.0,20.84,2.9,0.35
2018-08-27,40.95,41.2,39.1,40.7,39.92,41272.0,328.0,1647458.0,19642.0,47.59,2.1,-0.25
2018-08-28,41.0,41.1,39.5,39.95,40.1,22858.0,177.0,916563.0,14290.0,62.52,1.6,-1.05
2018-08-29,40.45,42.0,40.1,40.45,40.78,46759.0,408.0,1906701.0,29790.0,63.71,1.9,0.0
2018-08-30,40.35,41.1,40.0,40.1,40.26,26257.0,165.0,1057167.0,18837.0,71.74,1.1,-0.25
2018-08-31,40.65,40.65,39.6,39.85,39.91,16084.0,163.0,641891.0,11378.0,70.74,1.05,-0.8
2018-09-03,39.55,40.65,39.55,40.2,40.04,11500.0,89.0,460443.0,5688.0,49.46,1.1,0.65
2018-09-04,40.15,40.35,39.15,40.05,39.78,33475.0,206.0,1331774.0,22634.0,67.61,1.2,-0.1
2018-09-05,39.5,39.75,38.55,39.3,39.28,28058.0,166.0,1102245.0,19003.0,67.73,1.2,-0.2
2018-09-06,39.5,39.7,38.7,39.35,39.21,26247.0,204.0,1029089.0,12353.0,47.06,1.0,-0.15
2018-09-07,39.35,39.75,38.8,38.95,39.25,26328.0,182.0,1033499.0,15313.0,58.16,0.95,-0.4
2018-09-10,39.2,39.2,38.6,39.05,38.91,4661.0,53.0,181337.0,2760.0,59.21,0.6,-0.15
2018-09-11,38.85,39.25,38.05,38.3,38.8,5248.0,75.0,203598.0,2717.0,51.77,1.2,-0.55
2018-09-12,38.3,39.4,37.85,38.3,38.21,12977.0,139.0,495838.0,7963.0,61.36,1.55,0.0
2018-09-14,39.1,39.9,38.35,38.8,38.82,27047.0,231.0,1049905.0,16711.0,61.79,1.55,-0.3
2018-09-17,38.8,39.15,38.5,38.8,38.82,5325.0,73.0,206696.0,2999.0,56.32,0.65,0.0
2018-09-18,39.3,39.3,38.4,38.75,38.9,37579.0,290.0,1461709.0,1060.0,2.82,0.9,-0.55
2018-09-19,39.0,39.1,38.05,38.85,38.83,44184.0,260.0,1715445.0,6831.0,15.46,1.05,-0.15
2018-09-21,38.65,39.0,36.45,37.9,38.28,54034.0,422.0,2068342.0,12610.0,23.34,2.55,-0.75
2018-09-24,38.0,38.45,37.2,37.55,37.7,17544.0,149.0,661453.0,11199.0,63.83,1.25,-0.45
2018-09-25,37.55,38.15,37.25,37.9,37.64,37436.0,321.0,1409254.0,7166.0,19.14,0.9,0.35
2018-09-26,38.25,38.45,36.7,37.1,37.69,43338.0,304.0,1633499.0,12833.0,29.61,1.75,-1.15
2018-09-27,36.6,37.3,36.0,36.7,36.84,41123.0,284.0,1514966.0,4958.0,12.06,1.3,0.1
2018-09-28,37.0,37.05,34.3,35.05,36.19,60008.0,459.0,2171681.0,11328.0,18.88,2.75,-1.95
2018-10-01,34.5,35.9,34.15,35.85,34.97,30751.0,259.0,1075501.0,10443.0,33.96,1.75,1.35
2018-10-03,36.1,36.9,35.25,36.1,35.8,43025.0,286.0,1540095.0,10779.0,25.05,1.65,0.0
2018-10-04,36.45,36.9,33.0,34.8,34.37,32092.0,329.0,1102900.0,13058.0,40.69,3.9,-1.65
2018-10-05,35.2,36.25,34.45,34.7,35.01,64381.0,404.0,2254275.0,28222.0,43.84,1.8,-0.5
2018-10-08,34.6,34.9,32.5,33.1,33.54,47490.0,400.0,1592638.0,23605.0,49.71,2.4,-1.5
2018-10-09,33.15,35.0,33.15,34.6,33.53,38926.0,375.0,1305107.0,6534.0,16.79,1.85,1.45
2018-10-10,34.25,37.75,34.25,35.85,35.33,34006.0,314.0,1201416.0,8031.0,23.62,3.5,1.6
2018-10-11,37.9,37.9,34.3,37.25,36.41,15163.0,158.0,552082.0,8722.0,57.52,3.6,-0.65
2018-10-12,37.0,38.45,37.0,37.2,37.77,14441.0,150.0,545433.0,4959.0,34.34,1.45,0.2
2018-10-15,37.7,41.0,37.25,39.2,38.7,137558.0,1275.0,5322855.0,14441.0,10.5,3.75,1.5
2018-10-16,39.5,40.35,38.6,39.85,39.59,39686.0,385.0,1570981.0,10733.0,27.04,1.75,0.35
2018-10-17,40.45,40.5,38.3,38.6,39.41,15460.0,211.0,609203.0,5926.0,38.33,2.2,-1.85
2018-10-19,38.0,38.6,37.35,38.4,38.12,32636.0,238.0,1243962.0,4850.0,14.86,1.25,0.4
2018-10-22,39.5,39.5,38.05,38.55,38.77,26238.0,241.0,1017202.0,5839.0,22.25,1.45,-0.95
2018-10-23,38.6,38.6,37.55,38.05,38.19,43180.0,352.0,1649026.0,5288.0,12.25,1.05,-0.55
2018-10-24,38.35,38.75,37.45,38.2,38.35,35183.0,282.0,1349221.0,6983.0,19.85,1.3,-0.15
2018-10-25,38.95,39.0,37.2,38.85,38.06,52970.0,394.0,2016277.0,3729.0,7.04,1.8,-0.1
2018-10-26,38.7,38.9,37.5,38.35,38.43,31350.0,257.0,1204760.0,6102.0,19.46,1.4,-0.35
2018-10-29,38.15,42.0,37.85,40.45,39.22,32911.0,293.0,1290862.0,8905.0,27.06,4.15,2.3
2018-10-30,41.0,41.75,39.95,40.2,40.73,50695.0,519.0,2064904.0,18973.0,37.43,1.8,-0.8
2018-10-31,40.8,41.75,39.8,40.95,40.35,17865.0,152.0,720854.0,10161.0,56.88,1.95,0.15
2018-11-01,40.65,41.3,40.4,40.7,40.85,9709.0,144.0,396609.0,4071.0,41.93,0.9,0.05
2018-11-02,40.5,41.0,39.7,40.0,40.35,13875.0,169.0,559832.0,5505.0,39.68,1.3,-0.5
2018-11-05,40.8,40.8,39.0,39.95,40.01,19996.0,167.0,800055.0,8911.0,44.56,1.8,-0.85
2018-11-06,39.85,40.8,39.1,39.25,39.57,9013.0,92.0,356658.0,4583.0,50.85,1.7,-0.6
2018-11-07,39.55,40.7,39.2,40.05,39.83,5669.0,79.0,225809.0,3221.0,56.82,1.5,0.5
2018-11-09,39.55,39.65,38.7,39.05,39.28,5268.0,71.0,206910.0,2487.0,47.21,0.95,-0.5
2018-11-12,40.45,40.45,38.3,38.45,38.6,15802.0,123.0,609898.0,9316.0,58.95,2.15,-2.0
2018-11-13,38.1,38.1,36.95,37.3,37.24,40826.0,328.0,1520306.0,23498.0,57.56,1.15,-0.8
2018-11-14,37.4,38.75,36.95,37.1,37.81,20415.0,307.0,771850.0,6842.0,33.51,1.8,-0.3
2018-11-15,37.4,37.45,36.7,37.15,37.12,2591.0,49.0,96175.0,933.0,36.01,0.75,-0.25
2018-11-16,37.3,37.45,36.55,36.65,36.99,4103.0,62.0,151780.0,2042.0,49.77,0.9,-0.65
2018-11-19,36.85,37.9,36.55,37.0,37.06,26194.0,256.0,970736.0,2206.0,8.42,1.35,0.15
2018-11-20,36.6,37.05,36.15,36.7,36.74,13591.0,156.0,499366.0,2181.0,16.05,0.9,0.1
2018-11-21,36.45,37.0,36.35,36.5,36.71,12176.0,129.0,446931.0,1874.0,15.39,0.65,0.05
2018-11-22,37.2,37.25,36.2,36.35,36.89,24640.0,275.0,908901.0,2972.0,12.06,1.05,-0.85
2018-11-26,36.25,37.05,36.0,36.8,36.43,31602.0,286.0,1151353.0,4494.0,14.22,1.05,0.55
2018-11-27,36.25,36.65,36.0,36.3,36.32,21014.0,193.0,763208.0,3351.0,15.95,0.65,0.05
2018-11-28,36.15,36.85,35.85,36.65,36.49,12468.0,124.0,455016.0,3411.0,27.36,1.0,0.5
2018-11-29,36.3,37.0,36.0,36.25,36.56,40930.0,228.0,1496397.0,5381.0,13.15,1.0,-0.05
2018-11-30,36.5,36.85,36.35,36.35,36.66,20079.0,123.0,736178.0,2133.0,10.62,0.5,-0.15
2018-12-03,36.3,36.75,36.1,36.6,36.43,3942.0,61.0,143594.0,837.0,21.23,0.65,0.3
2018-12-04,36.55,36.55,36.1,36.35,36.32,4555.0,81.0,165451.0,2571.0,56.44,0.45,-0.2
2018-12-05,35.9,36.1,35.05,35.25,35.67,7413.0,109.0,264432.0,1851.0,24.97,1.05,-0.65
2018-12-06,35.05,35.3,34.3,34.65,34.86,20617.0,241.0,718685.0,8281.0,40.17,1.0,-0.4
2018-12-07,34.4,35.1,34.35,35.05,34.85,14883.0,114.0,518693.0,3245.0,21.8,0.75,0.65
2018-12-10,34.5,35.1,34.05,34.95,34.43,7015.0,129.0,241553.0,3075.0,43.83,1.05,0.45
2018-12-11,34.1,34.9,34.05,34.75,34.67,18698.0,151.0,648262.0,4496.0,24.05,0.85,0.65
2018-12-12,34.55,35.75,34.5,35.15,35.02,24603.0,290.0,861535.0,7148.0,29.05,1.25,0.6
2018-12-13,35.3,36.35,35.2,35.5,35.88,44150.0,377.0,1584026.0,9445.0,21.39,1.15,0.2
2018-12-14,35.25,36.05,35.15,35.9,35.58,12840.0,215.0,456846.0,4384.0,34.14,0.9,0.65
2018-12-17,35.9,36.5,35.55,36.4,36.37,6717.0,108.0,244275.0,4898.0,72.92,0.95,0.5
2018-12-18,35.8,36.55,35.65,36.25,36.02,7822.0,87.0,281740.0,945.0,12.08,0.9,0.45
2018-12-19,35.95,36.9,35.95,36.4,36.55,12922.0,103.0,472322.0,7770.0,60.13,0.95,0.45
2018-12-20,35.9,36.75,35.9,36.15,36.37,18156.0,171.0,660291.0,2789.0,15.36,0.85,0.25
2018-12-21,35.95,36.75,35.0,35.45,36.1,8534.0,130.0,308046.0,2907.0,34.06,1.75,-0.5
2018-12-24,35.1,35.75,34.9,35.3,35.42,20606.0,216.0,729901.0,2962.0,14.37,0.85,0.2
2018-12-26,35.0,35.75,34.5,34.95,34.81,12250.0,102.0,426425.0,3212.0,26.22,1.25,-0.05
2018-12-27,34.9,35.2,34.55,34.95,34.93,13047.0,141.0,455792.0,4275.0,32.77,0.65,0.05
2018-12-28,34.75,35.2,34.75,35.0,34.96,13607.0,124.0,475644.0,2213.0,16.26,0.45,0.25
2018-12-31,35.2,36.1,34.75,35.8,35.62,16386.0,175.0,583733.0,6050.0,36.92,1.35,0.6
2019-01-01,35.75,36.15,34.9,35.7,35.86,14392.0,130.0,516107.0,3255.0,22.62,1.25,-0.05
2019-01-02,35.75,36.5,35.45,35.8,35.89,6807.0,101.0,244335.0,1396.0,20.51,1.05,0.05
2019-01-03,35.2,35.9,35.2,35.85,35.66,9128.0,91.0,325495.0,1476.0,16.17,0.7,0.65
2019-01-04,35.9,36.0,35.25,35.7,35.61,8129.0,75.0,289434.0,3386.0,41.65,0.75,-0.2
2019-01-07,37.0,37.0,35.5,35.85,35.98,3097.0,73.0,111441.0,1145.0,36.97,1.5,-1.15
2019-01-08,36.0,36.1,35.3,35.85,35.81,7396.0,66.0,264832.0,1953.0,26.41,0.8,-0.15
2019-01-09,35.85,35.85,34.4,34.7,35.1,9493.0,91.0,333202.0,4565.0,48.09,1.45,-1.15
2019-01-10,34.3,35.25,34.3,34.9,34.99,8584.0,53.0,300396.0,7214.0,84.04,0.95,0.6
2019-01-11,34.75,35.1,34.6,35.05,34.86,20524.0,141.0,715526.0,2146.0,10.46,0.5,0.3
2019-01-14,34.85,35.15,34.7,35.0,34.91,13947.0,119.0,486915.0,2136.0,15.32,0.45,0.15
2019-01-15,35.05,35.5,34.9,35.3,35.31,13112.0,101.0,462992.0,7183.0,54.78,0.6,0.25
2019-01-16,35.9,36.2,35.55,36.1,36.04,21889.0,239.0,788948.0,17623.0,80.51,0.65,0.2
2019-01-17,36.15,40.0,33.0,35.4,36.31,24190.0,184.0,878400.0,3428.0,14.17,7.0,-0.75
2019-01-18,35.95,36.1,35.3,35.75,35.84,9599.0,80.0,344048.0,3690.0,38.44,0.8,-0.2
2019-01-21,36.0,36.15,34.65,35.05,35.66,18521.0,190.0,660367.0,5716.0,30.86,1.5,-0.95
2019-01-22,35.5,35.55,35.0,35.4,35.35,5064.0,46.0,178992.0,2597.0,51.28,0.55,-0.1
2019-01-23,35.3,35.3,34.6,34.75,35.02,2389.0,33.0,83655.0,937.0,39.22,0.7,-0.55
2019-01-24,34.55,34.55,33.6,33.8,34.02,7289.0,73.0,247958.0,4945.0,67.84,0.95,-0.75
2019-01-25,33.55,34.1,27.05,27.55,28.58,170713.0,711.0,4878878.0,78454.0,45.96,7.05,-6.0
2019-01-28,26.3,31.0,24.4,25.4,26.35,442588.0,2446.0,11664058.0,137823.0,31.14,6.6,-0.9
2019-01-29,25.5,26.45,24.6,25.75,25.47,148950.0,753.0,3794285.0,46576.0,31.27,1.85,0.25
2019-01-30,26.0,30.1,25.9,28.8,28.8,245188.0,1343.0,7062628.0,73372.0,29.92,4.2,2.8
2019-01-31,29.55,29.55,26.5,27.5,27.6,33168.0,307.0,915542.0,11122.0,33.53,3.05,-2.05
2019-02-01,27.55,28.75,27.55,27.85,28.13,41007.0,762.0,1153518.0,10412.0,25.39,1.2,0.3
2019-02-04,27.1,27.2,25.05,25.75,26.07,38340.0,368.0,999391.0,14409.0,37.58,2.15,-1.35
2019-02-05,25.75,26.0,25.0,25.3,25.34,29887.0,156.0,757434.0,14617.0,48.91,1.0,-0.45
2019-02-06,25.1,26.25,24.6,25.35,25.35,29942.0,204.0,759176.0,12915.0,43.13,1.65,0.25
2019-02-07,25.55,27.3,25.25,27.1,26.39,44074.0,469.0,1162895.0,16611.0,37.69,2.05,1.55
2019-02-08,26.1,29.3,26.0,27.4,28.1,30369.0,272.0,853396.0,16000.0,52.69,3.3,1.3
2019-02-11,27.0,27.55,26.3,26.45,26.88,21452.0,167.0,576626.0,11500.0,53.61,1.25,-0.55
2019-02-12,27.0,28.75,26.25,27.9,27.26,47797.0,133.0,1303033.0,42685.0,89.3,2.5,0.9
2019-02-13,28.95,28.95,27.0,27.2,27.98,23764.0,184.0,664859.0,12686.0,53.38,1.95,-1.75
2019-02-14,27.1,28.15,27.0,27.95,27.82,15447.0,100.0,429736.0,9738.0,63.04,1.15,0.85
2019-02-15,26.7,27.7,26.65,27.2,27.36,13425.0,122.0,367309.0,6271.0,46.71,1.05,0.5
2019-02-18,27.0,27.95,26.7,26.75,27.08,8212.0,70.0,222342.0,5251.0,63.94,1.25,-0.25
2019-02-19,27.05,27.6,26.7,26.85,27.03,11236.0,117.0,303764.0,7583.0,67.49,0.9,-0.2
2019-02-20,27.05,27.4,26.8,27.0,27.08,13596.0,111.0,368195.0,8912.0,65.55,0.6,-0.05
2019-02-21,27.15,28.3,27.0,28.1,27.69,12859.0,78.0,356002.0,6993.0,54.38,1.3,0.95
2019-02-22,28.0,28.85,27.8,28.5,28.36,11212.0,68.0,318018.0,7267.0,64.81,1.05,0.5
2019-02-25,28.55,30.4,27.95,28.65,29.27,34525.0,358.0,1010664.0,9973.0,28.89,2.45,0.1
2019-02-26,28.5,30.1,27.9,28.55,29.03,16302.0,148.0,473195.0,5322.0,32.65,2.2,0.05
2019-02-27,28.95,29.25,27.75,27.95,28.25,10593.0,98.0,299260.0,4838.0,45.67,1.5,-1.0
2019-02-28,28.3,30.25,28.1,29.9,29.2,14328.0,112.0,418306.0,8296.0,57.9,2.15,1.6
2019-03-01,29.85,30.8,29.8,30.7,30.38,18578.0,157.0,564395.0,9274.0,49.92,1.0,0.85
2019-03-05,30.7,31.75,30.65,31.45,31.4,16849.0,159.0,529064.0,6773.0,40.2,1.1,0.75
2019-03-06,31.8,32.2,31.05,31.25,31.81,14171.0,114.0,450724.0,8222.0,58.02,1.15,-0.55
2019-03-07,31.9,32.0,30.0,30.65,30.87,21717.0,299.0,670419.0,7410.0,34.12,2.0,-1.25
2019-03-08,30.4,31.25,30.15,31.05,30.92,7239.0,92.0,223843.0,3945.0,54.5,1.1,0.65
2019-03-11,31.2,31.75,31.0,31.55,31.41,6629.0,74.0,208220.0,3228.0,48.7,0.75,0.35
2019-03-12,32.0,32.15,30.9,31.7,31.79,24235.0,317.0,770409.0,14138.0,58.34,1.25,-0.3
2019-03-13,31.75,32.15,29.95,30.7,30.63,12770.0,1122.0,391100.0,6630.0,51.92,2.2,-1.05
2019-03-14,31.4,31.5,30.5,30.85,30.87,5865.0,65.0,181036.0,3107.0,52.98,1.0,-0.55
2019-03-15,31.15,31.15,30.2,30.45,30.83,20410.0,176.0,629202.0,11269.0,55.21,0.95,-0.7
2019-03-18,31.95,31.95,30.0,30.4,30.44,20337.0,104.0,619140.0,9056.0,44.53,1.95,-1.55
2019-03-19,30.15,30.3,29.65,29.75,29.91,12766.0,108.0,381866.0,8212.0,64.33,0.65,-0.4
2019-03-20,29.45,29.85,28.1,28.8,28.93,25355.0,228.0,733512.0,13343.0,52.62,1.75,-0.65
2019-03-22,29.55,29.55,28.8,28.85,28.96,60643.0,81.0,1756409.0,56146.0,92.58,0.75,-0.7
2019-03-25,28.4,28.8,26.6,27.0,28.55,62658.0,140.0,1788952.0,57177.0,91.25,2.2,-1.4
2019-03-26,27.5,28.0,27.35,27.5,27.69,9253.0,67.0,256233.0,7094.0,76.67,0.65,0.0
2019-03-27,27.55,27.95,27.05,27.7,27.7,7872.0,55.0,218036.0,6190.0,78.63,0.9,0.15
2019-03-28,27.7,27.7,27.5,27.6,27.63,7090.0,35.0,195927.0,6510.0,91.82,0.2,-0.1
2019-03-29,27.45,28.4,27.45,27.75,27.78,7835.0,61.0,217691.0,5362.0,68.44,0.95,0.3
2019-04-01,28.3,28.9,27.75,28.1,28.49,8154.0,46.0,232292.0,6113.0,74.97,1.15,-0.2
2019-04-02,27.6,28.3,26.7,27.25,27.38,15476.0,133.0,423699.0,6207.0,40.11,1.6,-0.35
2019-04-03,27.75,27.75,27.05,27.2,27.3,11233.0,97.0,306675.0,7224.0,64.31,0.7,-0.55
2019-04-04,27.4,27.55,27.1,27.5,27.28,3361.0,22.0,91676.0,2400.0,71.41,0.45,0.1
2019-04-05,27.2,27.7,27.2,27.55,27.52,7785.0,55.0,214239.0,6087.0,78.19,0.5,0.35
2019-04-08,29.9,29.9,27.4,27.75,28.06,24284.0,148.0,681421.0,16341.0,67.29,2.5,-2.15
2019-04-09,27.6,28.3,27.4,27.6,27.57,6543.0,58.0,180411.0,3943.0,60.26,0.9,0.0
2019-04-10,27.6,27.8,27.0,27.35,27.5,9188.0,69.0,252646.0,5718.0,62.23,0.8,-0.25
2019-04-11,27.5,27.55,27.2,27.45,27.34,6464.0,37.0,176749.0,3332.0,51.55,0.35,-0.05
2019-04-12,27.0,27.45,27.0,27.4,27.33,6950.0,61.0,189938.0,4457.0,64.13,0.45,0.4
2019-04-15,27.4,27.55,27.1,27.3,27.33,18517.0,77.0,506030.0,7124.0,38.47,0.45,-0.1
2019-04-16,27.7,27.7,27.15,27.45,27.46,8316.0,52.0,228341.0,5225.0,62.83,0.55,-0.25
2019-04-18,27.5,27.5,26.65,26.8,27.05,4476.0,48.0,121090.0,3695.0,82.55,0.85,-0.7
2019-04-22,26.8,27.4,26.6,27.05,26.91,5629.0,57.0,151500.0,3448.0,61.25,0.8,0.25
2019-04-23,27.45,27.9,26.65,27.0,27.39,5109.0,58.0,139941.0,2371.0,46.41,1.25,-0.45
2019-04-24,26.85,27.2,26.7,26.7,26.82,2240.0,28.0,60085.0,1198.0,53.48,0.5,-0.15
2019-04-25,26.65,27.55,26.65,26.9,27.07,3491.0,60.0,94515.0,2104.0,60.27,0.9,0.25
2019-04-26,27.3,27.3,26.9,27.0,27.13,1289.0,27.0,34974.0,907.0,70.36,0.4,-0.3
2019-04-30,26.65,26.65,26.0,26.4,26.32,10709.0,92.0,281845.0,7121.0,66.5,0.65,-0.25
2019-05-02,26.5,26.85,25.8,26.25,26.13,8275.0,155.0,216203.0,5090.0,61.51,1.05,-0.25
2019-05-03,26.1,27.5,25.95,26.2,26.5,12901.0,99.0,341905.0,3678.0,28.51,1.55,0.1
2019-05-06,27.0,27.0,26.0,26.25,26.66,3068.0,48.0,81796.0,1392.0,45.37,1.0,-0.75
2019-05-07,27.05,27.05,24.9,25.2,25.39,23961.0,101.0,608412.0,11403.0,47.59,2.15,-1.85
2019-05-08,24.75,25.15,24.4,25.0,24.94,20808.0,113.0,519002.0,14382.0,69.12,0.75,0.25
2019-05-09,25.0,25.05,24.5,24.8,24.77,21908.0,121.0,542640.0,14043.0,64.1,0.55,-0.2
2019-05-10,24.85,25.0,24.65,24.65,24.87,6465.0,39.0,160795.0,4846.0,74.96,0.35,-0.2
2019-05-13,24.4,25.0,24.3,24.7,24.82,1817.0,43.0,45091.0,834.0,45.9,0.7,0.3
2019-05-14,24.65,25.0,24.0,24.5,24.46,20518.0,171.0,501911.0,9124.0,44.47,1.0,-0.15
2019-05-15,25.0,25.0,23.5,23.7,24.11,8248.0,85.0,198866.0,4557.0,55.25,1.5,-1.3
2019-05-16,23.1,23.1,21.15,22.0,22.49,16190.0,146.0,364100.0,11877.0,73.36,1.95,-1.1
2019-05-17,21.5,22.6,21.35,22.25,22.21,20430.0,196.0,453670.0,11362.0,55.61,1.25,0.75
2019-05-20,23.6,26.4,23.35,25.65,24.19,66778.0,499.0,1615519.0,39908.0,59.76,3.05,2.05
2019-05-21,26.05,26.7,24.25,24.5,25.06,46942.0,178.0,1176552.0,34024.0,72.48,2.45,-1.55
2019-05-22,24.0,24.6,23.45,23.7,23.89,14211.0,87.0,339434.0,8415.0,59.21,1.15,-0.3
2019-05-23,24.0,24.1,22.8,23.4,23.46,26237.0,129.0,615649.0,17902.0,68.23,1.3,-0.6
2019-05-24,23.95,25.0,23.95,24.85,24.52,22511.0,117.0,551946.0,12638.0,56.14,1.05,0.9
2019-05-27,25.25,28.0,25.25,27.8,26.84,60631.0,379.0,1627423.0,32137.0,53.0,2.75,2.55
2019-05-28,27.3,28.5,26.9,28.1,27.99,25513.0,240.0,714070.0,15316.0,60.03,1.6,0.8
2019-05-29,27.5,29.45,27.2,28.7,28.35,22305.0,195.0,632391.0,11690.0,52.41,2.25,1.2
2019-05-30,28.5,28.95,27.65,27.75,28.17,10513.0,110.0,296186.0,6990.0,66.49,1.3,-0.75
2019-05-31,27.75,28.4,26.6,26.95,27.52,12453.0,107.0,342700.0,7142.0,57.35,1.8,-0.8
2019-06-03,27.5,28.5,27.15,28.15,27.66,10171.0,118.0,281374.0,4700.0,46.21,1.35,0.65
2019-06-04,28.45,28.45,27.35,27.45,27.73,7119.0,73.0,197376.0,4188.0,58.83,1.1,-1.0
2019-06-06,27.45,28.0,27.0,27.15,27.61,4219.0,90.0,116472.0,1485.0,35.2,1.0,-0.3
2019-06-07,27.75,27.75,26.4,26.9,27.04,8043.0,95.0,217487.0,2887.0,35.89,1.35,-0.85
2019-06-10,26.25,27.4,26.0,26.15,26.52,4933.0,71.0,130825.0,2637.0,53.46,1.4,-0.1
2019-06-11,26.05,26.2,25.6,25.75,25.86,6795.0,84.0,175749.0,4442.0,65.37,0.6,-0.3
2019-06-12,25.4,26.1,24.8,25.0,25.37,9381.0,105.0,238024.0,6567.0,70.0,1.3,-0.4
2019-06-13,25.05,25.3,24.15,24.3,24.74,18439.0,116.0,456256.0,13578.0,73.64,1.15,-0.75
2019-06-14,24.4,24.85,24.0,24.35,24.4,4948.0,83.0,120753.0,3339.0,67.48,0.85,-0.05
2019-06-17,24.0,24.4,23.75,23.9,24.06,2916.0,56.0,70165.0,1479.0,50.72,0.65,-0.1
2019-06-18,24.55,24.55,23.5,23.7,23.91,7298.0,63.0,174522.0,5137.0,70.39,1.05,-0.85
2019-06-19,23.55,23.9,22.5,22.5,23.16,8671.0,76.0,200859.0,6709.0,77.37,1.4,-1.05
2019-06-20,22.65,23.75,22.6,23.05,23.1,2525.0,39.0,58323.0,1574.0,62.34,1.15,0.4
2019-06-21,23.0,23.45,22.9,23.3,23.05,6184.0,38.0,142554.0,4554.0,73.64,0.55,0.3
2019-06-24,22.25,24.8,22.25,22.9,23.19,6554.0,72.0,151955.0,3488.0,53.22,2.55,0.65
2019-06-25,23.0,23.45,22.85,23.25,22.98,1234.0,17.0,28360.0,659.0,53.4,0.6,0.25
2019-06-26,22.7,23.75,22.7,23.55,23.42,6044.0,34.0,141563.0,4609.0,76.26,1.05,0.85
2019-06-27,23.6,24.0,23.2,23.35,23.64,9536.0,83.0,225403.0,5921.0,62.09,0.8,-0.25
2019-06-28,23.75,23.75,22.6,22.75,22.95,15856.0,102.0,363846.0,9640.0,60.8,1.15,-1.0
2019-07-01,23.0,23.5,22.85,23.2,23.14,4054.0,33.0,93824.0,1650.0,40.7,0.65,0.2
2019-07-02,23.2,23.45,22.95,23.4,23.23,8706.0,38.0,202210.0,4896.0,56.24,0.5,0.2
2019-07-03,23.0,23.05,22.8,22.85,22.93,6876.0,35.0,157644.0,5190.0,75.48,0.25,-0.15
2019-07-04,22.7,23.9,22.7,23.8,23.37,24622.0,126.0,575436.0,14348.0,58.27,1.2,1.1
2019-07-05,24.05,25.2,23.8,24.0,24.48,22646.0,127.0,554485.0,12399.0,54.75,1.4,-0.05
2019-07-08,23.9,24.35,23.3,23.6,23.9,10721.0,78.0,256237.0,6581.0,61.38,1.05,-0.3
2019-07-09,23.25,23.65,23.25,23.25,23.35,3096.0,24.0,72295.0,1854.0,59.88,0.4,0.0
2019-07-10,23.35,23.35,22.7,22.75,22.83,8993.0,37.0,205273.0,7936.0,88.25,0.65,-0.6
2019-07-11,23.0,23.45,22.95,23.1,23.12,779.0,15.0,18008.0,525.0,67.39,0.5,0.1
2019-07-12,22.1,23.5,22.1,23.5,23.29,4488.0,36.0,104521.0,2672.0,59.54,1.4,1.4
2019-07-15,23.35,23.35,22.05,22.2,22.42,12656.0,99.0,283776.0,9248.0,73.07,1.3,-1.15
2019-07-16,22.1,22.5,22.0,22.2,22.27,12478.0,48.0,277884.0,9984.0,80.01,0.5,0.1
2019-07-17,22.45,22.7,22.15,22.15,22.35,3140.0,39.0,70172.0,1830.0,58.28,0.55,-0.3
2019-07-18,22.15,22.4,21.95,22.1,22.1,4051.0,44.0,89532.0,1548.0,38.21,0.45,-0.05
2019-07-19,22.0,22.6,21.3,21.4,21.7,8696.0,81.0,188686.0,5426.0,62.4,1.3,-0.6
2019-07-22,21.25,21.5,21.15,21.25,21.28,6295.0,46.0,133945.0,1203.0,19.11,0.35,0.0
2019-07-23,21.55,21.55,21.15,21.4,21.44,4879.0,42.0,104596.0,3804.0,77.97,0.4,-0.15
2019-07-24,21.3,22.5,20.75,21.1,21.71,43291.0,165.0,940034.0,33443.0,77.25,1.75,-0.2
2019-07-25,21.15,21.35,20.55,20.85,21.03,7114.0,46.0,149619.0,2403.0,33.78,0.8,-0.3
2019-07-26,20.75,21.75,20.75,21.35,21.38,11353.0,135.0,242750.0,4862.0,42.83,1.0,0.6
